Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__andr-lhote_route-la-cadi-re-1957.jpg 1.0809067
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__andr-lhote_acacias-1959.jpg 0.14211534
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__albert-gleizes_composition-au-diapason.jpg 1.3255168
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__albert-gleizes_on-a-sailboat.jpg 0.12709029
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__auguste-herbin_composition-monumentale-1919.jpg 0.11549129
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__alberto-magnelli_femme-la-blouse-jaune-1916.jpg 0.9169824
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__andre-masson_the-star.jpg 0.8957875
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__albert-gleizes_landscape-with-mill.jpg 0.109925725
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Cubism__auguste-herbin_paysage-c-ret-1913.jpg 1.0097308
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_anemones-1973.jpg 1.301616
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_standing-nude-woman-with-crossed-fingers-1988.jpg 1.2677225
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_portrait-of-anne-2002.jpg 1.1792133
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_two-oranges-1975.jpg 1.2904816
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_self-portrait-nude-torso-2002.jpg 1.1108125
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_pine-trees-2004.jpg 1.3107358
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__abidin-dino_flower-1.jpg 1.0173198
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__carlo-maria-mariani_dionysus-1985.jpg 1.0183836
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_jerusalem-pine-1975.jpg 1.0634828
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_bare-breasts-1989.jpg 1.220584
Cubism__amadeo-de-souza-cardoso_the-rise-of-green-square-and-the-woman-s-violin-1916.jpg Magic_Realism__avigdor-arikha_five-peaches-1992.jpg 1.2637793
